Id;Created;Changed;IsTerm;NodeId;Status;UserId;CountryId;Title;Name;Iso3166_2Code;SubdivisionType
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Adamawa (Nigerian state);Adamawa;NG-AD;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Akwa Ibom (Nigerian state);Akwa Ibom;NG-AK;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Anambra (Nigerian state);Anambra;NG-AN;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Bauchi (Nigerian state);Bauchi;NG-BA;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Bayelsa (Nigerian state);Bayelsa;NG-BY;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Benue (Nigerian state);Benue;NG-BE;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Borno (Nigerian state);Borno;NG-BO;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Cross River (Nigerian state);Cross River;NG-CR;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Delta (Nigerian state);Delta;NG-DE;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Ebonyi (Nigerian state);Ebonyi;NG-EB;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Edo (Nigerian state);Edo;NG-ED;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Ekiti (Nigerian state);Ekiti;NG-EK;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Enugu (Nigerian state);Enugu;NG-EN;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Gombe (Nigerian state);Gombe;NG-GO;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Imo (Nigerian state);Imo;NG-IM;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Jigawa (Nigerian state);Jigawa;NG-JI;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Kaduna (Nigerian state);Kaduna;NG-KD;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Kano (Nigerian state);Kano;NG-KN;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Katsina (Nigerian state);Katsina;NG-KT;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Kebbi (Nigerian state);Kebbi;NG-KE;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Kogi (Nigerian state);Kogi;NG-KO;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Kwara (Nigerian state);Kwara;NG-KW;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Lagos (Nigerian state);Lagos;NG-LA;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Nasarawa (Nigerian state);Nasarawa;NG-NA;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Niger (Nigerian state);Niger;NG-NI;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Ogun (Nigerian state);Ogun;NG-OG;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Ondo (Nigerian state);Ondo;NG-ON;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Osun (Nigerian state);Osun;NG-OS;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Oyo (Nigerian state);Oyo;NG-OY;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Plateau (Nigerian state);Plateau;NG-PL;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Rivers (Nigerian state);Rivers;NG-RI;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Sokoto (Nigerian state);Sokoto;NG-SO;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Taraba (Nigerian state);Taraba;NG-TA;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Yobe (Nigerian state);Yobe;NG-YO;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Zamfara (Nigerian state);Zamfara;NG-ZA;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Pradesh 1 (Nepalese province);Pradesh 1;NP-P1;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Madhesh (Nepalese province);Madhesh;NP-P2;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Bāgmatī (Nepalese province);Bāgmatī;NP-P3;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Gaṇḍakī (Nepalese province);Gaṇḍakī;NP-P4;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Lumbinī (Nepalese province);Lumbinī;NP-P5;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Karṇālī (Nepalese province);Karṇālī;NP-P6;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3848;Sudūrpashchim (Nepalese province);Sudūrpashchim;NP-P7;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Lower Silesia (Polish voivodeship);Lower Silesia;PL-02;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Kuyavia-Pomerania (Polish voivodeship);Kuyavia-Pomerania;PL-04;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Lublin (Polish voivodeship);Lublin;PL-06;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Lubusz (Polish voivodeship);Lubusz;PL-08;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Łódź (Polish voivodeship);Łódź;PL-10;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Lesser Poland (Polish voivodeship);Lesser Poland;PL-12;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Mazovia (Polish voivodeship);Mazovia;PL-14;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Opole (Upper Silesia) (Polish voivodeship);Opole (Upper Silesia);PL-16;Municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Subcarpathia (Polish voivodeship);Subcarpathia;PL-18;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Podlaskie (Polish voivodeship);Podlaskie;PL-20;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Pomerania (Polish voivodeship);Pomerania;PL-22;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Silesia (Polish voivodeship);Silesia;PL-24;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Holy Cross (Polish voivodeship);Holy Cross;PL-26;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Warmia-Masuria (Polish voivodeship);Warmia-Masuria;PL-28;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;Greater Poland (Polish voivodeship);Greater Poland;PL-30;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4032;West Pomerania (Polish voivodeship);West Pomerania;PL-32;Voivodeship
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3971;Central Singapore;Central Singapore;SG-01;Municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3971;North East (Singaporean district);North East;SG-02;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3971;North West (Singaporean district);North West;SG-03;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3971;South East (Singaporean district);South East;SG-04;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3971;South West (Singaporean district);South West;SG-05;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Banskobystrický kraj (Slovakian region); Banskobystrický kraj;SK-BC;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Bratislavský kraj (Slovakian region); Bratislavský kraj;SK-BL;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Košický kraj (Slovakian region); Košický kraj;SK-KI;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Nitriansky kraj (Slovakian region); Nitriansky kraj;SK-NI;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Prešovský kraj (Slovakian region); Prešovský kraj;SK-PV;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Trenčiansky kraj (Slovakian region); Trenčiansky kraj;SK-TC;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Trnavský kraj (Slovakian region); Trnavský kraj;SK-TA;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4035; Žilinský kraj (Slovakian region); Žilinský kraj;SK-ZI;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Chiayi  City(Taiwanese city);Chiayi City;TW-CYI;City
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Chiayi (Taiwanese county);Chiayi;TW-CYQ;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Hsinchu City (Taiwanese city);Hsinchu City;TW-HSZ;City
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Hsinchu (Taiwanese county);Hsinchu;TW-HSQ;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Hualien (Taiwanese county);Hualien;TW-HUA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Kaohsiung (Taiwanese special municipality);Kaohsiung;TW-KHH;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Keelung (Taiwanese city);Keelung;TW-KEE;City
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Kinmen (Taiwanese county);Kinmen;TW-KIN;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Lienchiang (Taiwanese county);Lienchiang;TW-LIE;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Miaoli (Taiwanese county);Miaoli;TW-MIA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Nantou (Taiwanese county);Nantou;TW-NAN;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;New Taipei (Taiwanese special municipality);New Taipei;TW-NWT;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Penghu (Taiwanese county);Penghu;TW-PEN;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Pingtung (Taiwanese county);Pingtung;TW-PIF;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Taichung (Taiwanese special municipality);Taichung;TW-TXG;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Tainan (Taiwanese special municipality);Tainan;TW-TNN;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Taipei (Taiwanese special municipality);Taipei;TW-TPE;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Taitung (Taiwanese county);Taitung;TW-TTT;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Taoyuan (Taiwanese special municipality);Taoyuan;TW-TAO;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Yilan (Taiwanese county);Yilan;TW-ILA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3979;Yunlin (Taiwanese county);Yunlin;TW-YUN;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Cherkaska oblast (Ukrainian region);Cherkaska oblast;UA-71;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Chernihivska oblast (Ukrainian region);Chernihivska oblast;UA-74;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Chernivetska oblast (Ukrainian region);Chernivetska oblast;UA-77;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Dnipropetrovska oblast (Ukrainian region);Dnipropetrovska oblast;UA-12;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Donetska oblast (Ukrainian region);Donetska oblast;UA-14;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Ivano-Frankivska oblast (Ukrainian region);Ivano-Frankivska oblast;UA-26;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Kharkivska oblast (Ukrainian region);Kharkivska oblast;UA-63;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Khersonska oblast (Ukrainian region);Khersonska oblast;UA-65;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Khmelnytska oblast (Ukrainian region);Khmelnytska oblast;UA-68;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Kirovohradska oblast (Ukrainian region);Kirovohradska oblast;UA-35;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Kyivska oblast (Ukrainian region);Kyivska oblast;UA-32;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Luhanska oblast (Ukrainian region);Luhanska oblast;UA-09;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Lvivska oblast (Ukrainian region);Lvivska oblast;UA-46;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Mykolaivska oblast (Ukrainian region);Mykolaivska oblast;UA-48;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Odeska oblast (Ukrainian region);Odeska oblast;UA-51;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Poltavska oblast (Ukrainian region);Poltavska oblast;UA-53;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Rivnenska oblast (Ukrainian region);Rivnenska oblast;UA-56;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Sumska oblast (Ukrainian region);Sumska oblast;UA-59;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Ternopilska oblast (Ukrainian region);Ternopilska oblast;UA-61;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Vinnytska oblast (Ukrainian region);Vinnytska oblast;UA-05;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Volynska oblast (Ukrainian region);Volynska oblast;UA-07;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Zakarpatska oblast (Ukrainian region);Zakarpatska oblast;UA-21;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Zaporizka oblast (Ukrainian region);Zaporizka oblast;UA-23;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Zhytomyrska oblast (Ukrainian region);Zhytomyrska oblast;UA-18;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Avtonomna Respublika Krym (Ukrainian republic);Avtonomna Respublika Krym;UA-43;Republic
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Kyiv (Ukrainian city);Kyiv;UA-30;City
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4036;Sevastopol (Ukrainian city);Sevastopol;UA-40;City
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;A'ana (Samoan district);A'ana;WS-AA;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Aiga-i-le-Tai (Samoan district);Aiga-i-le-Tai;WS-AL;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Atua (Samoan district);Atua;WS-AT;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Fa'asaleleaga (Samoan district);Fa'asaleleaga;WS-FA;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Gaga'emauga (Samoan district);Gaga'emauga;WS-GE;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Gagaifomauga (Samoan district);Gagaifomauga;WS-GI;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Palauli (Samoan district);Palauli;WS-PA;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Satupa'itea (Samoan district);Satupa'itea;WS-SA;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Tuamasaga (Samoan district);Tuamasaga;WS-TU;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Va'a-o-Fonoti (Samoan district);Va'a-o-Fonoti;WS-VF;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4059;Vaisigano (Samoan district);Vaisigano;WS-VS;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Eastern Cape (South African province);Eastern Cape;ZA-EC;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Free State (South African province);Free State;ZA-FS;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Gauteng (South African province);Gauteng;ZA-GP;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Kwazulu-Natal (South African province);Kwazulu-Natal;ZA-KZN;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Limpopo (South African province);Limpopo;ZA-LP;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Mpumalanga (South African province);Mpumalanga;ZA-MP;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;North-West (South African province);North-West;ZA-NW;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Northern Cape (South African province);Northern Cape;ZA-NC;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3883;Western Cape (South African province);Western Cape;ZA-WC;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Central (Zambian province);Central;ZM-02;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Copperbelt (Zambian province);Copperbelt;ZM-08;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Eastern (Zambian province);Eastern;ZM-03;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Luapula (Zambian province);Luapula;ZM-04;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Lusaka (Zambian province);Lusaka;ZM-09;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Muchinga (Zambian province);Muchinga;ZM-10;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;North-Western (Zambian province);North-Western;ZM-06;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Northern (Zambian province);Northern;ZM-05;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Southern (Zambian province);Southern;ZM-07;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3876;Western (Zambian province);Western;ZM-01;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Alytus (Lithuanian county);Alytaus apskritis;LT-AL;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Kaunas (Lithuanian county);Kauno apskritis;LT-KU;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Klaipėda (Lithuanian county);Klaipėdos apskritis;LT-KL;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Marijampolė  (Lithuanian county);Marijampolės apskritis;LT-MR;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Panevėžys  (Lithuanian county);Panevėžio apskritis;LT-PN;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Šiauliai  (Lithuanian county);Šiaulių apskritis;LT-SA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Tauragė  (Lithuanian county);Tauragės apskritis;LT-TA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Telšiai  (Lithuanian county);Telšių apskritis;LT-TE;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Utena  (Lithuanian county);Utenos apskritis;LT-UT;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3989;Vilnius  (Lithuanian county);Vilniaus apskritis;LT-VL;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Badakhshān (Afghan province);Badakhshan;AF-BDS;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Bādghīs (Afghan province);Badghis;AF-BDG;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Baghlān (Afghan province);Baghlan;AF-BGL;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Balkh (Afghan province);Balkh;AF-BAL;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Bāmyān (Afghan province);Bamyan;AF-BAM;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Dāykundī (Afghan province);Daykundi;AF-DAY;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Farāh (Afghan province);Farah;AF-FRA;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Fāryāb (Afghan province);Faryab;AF-FYB;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Ghaznī (Afghan province);Ghazni;AF-GHA;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Ghōr (Afghan province);Ghōr;AF-GHO;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Helmand (Afghan province);Helmand;AF-HEL;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Herāt (Afghan province);Herat;AF-HER;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Jowzjān (Afghan province);Jowzjan;AF-JOW;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Kābul (Afghan province);Kabul;AF-KAB;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Kandahār (Afghan province);Kandahar;AF-KAN;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Kāpīsā (Afghan province);Kapisa;AF-KAP;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Khōst (Afghan province);Khost;AF-KHO;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Kunaṟ (Afghan province);Kunar;AF-KNR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Kunduz (Afghan province);Kunduz;AF-KDZ;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Laghmān (Afghan province);Laghman;AF-LAG;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Lōgar (Afghan province);Logar;AF-LOG;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Nangarhār (Afghan province);Nangarhar;AF-NAN;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Nīmrōz (Afghan province);Nimruz;AF-NIM;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Nūristān (Afghan province);Nuristan;AF-NUR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Paktīkā (Afghan province);Paktika;AF-PKA;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Paktiyā (Afghan province);Paktia;AF-PIA;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Panjshayr (Afghan province);Panjshir;AF-PAN;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Parwān (Afghan province);Parwan;AF-PAR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Samangān (Afghan province);Samangan;AF-SAM;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Sar-e Pul (Afghan province);Sar-e Pol;AF-SAR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Takhār (Afghan province);Takhar;AF-TAK;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Uruzgān (Afghan province);Urozgan;AF-URU;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Wardak (Afghan province);Maidan Wardak;AF-WAR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3950;Zābul (Afghan province);Zabul;AF-ZAB;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint George (parish of Antigua and Barbuda);Saint George;AG-03;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint John (parish of Antigua and Barbuda);Saint John;AG-04;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint Mary (parish of Antigua and Barbuda);Saint Mary;AG-05;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint Paul (parish of Antigua and Barbuda);Saint Paul;AG-06;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint Peter (parish of Antigua and Barbuda);Saint Peter;AG-07;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Saint Philip (parish of Antigua and Barbuda);Saint Philip;AG-08;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Barbuda (dependency of Antigua and Barbuda);Barbuda;AG-10;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4073;Redonda (dependency of Antigua and Barbuda);Redonda;AG-11;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3852;Bengo (Angolan province);Bengo;AO-BGO;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3852;Benguela (Angolan province);Benguela;AO-BGU;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3852;Bié (Angolan province);Bié;AO-BIE;Province
